TOTAL_REGISTOS,ESCOLA,INEP,ANO,VALOR_DESTINADO
1,RAIMUNDA SILVEIRA DE SOUZA CARNEIRO EEM,23252626,2019,"R$    12.000,00"
1,ESC EST ENS MED BARAO DO AMAZONAS,43038204,2019,"R$    12.000,00"
1,ESCOLA MUNICIPAL PROFESSORA NATALINA COSTA CAVALCANTE,27226611,2019,"R$    15.000,00"
1,SALLES JUNIOR DOUTOR,35024533,2019,"R$    12.000,00"
2,INST ESTADUAL SANTO TOMAS DE AQUINO,43085598,2019,"R$    15.000,00"
1,EE ANTENOR PESSOA,31002216,2019,"R$    18.000,00"
1,EMEF PEDRO VENTURIM,32034806,2019,"R$    12.000,00"
1,ESCOLA MUNICIPAL ISAURO BORGES CABRAL,29110017,2019,"R$    12.000,00"
1,PARQUE PRIMAVERA,35079893,2019,"R$    15.000,00"
1,EM HILDO OLIVEIRA ROCHA,21223718,2018,"R$    15.000,00"
1,EE - COLEGIO ESTADUAL MACHADO DE ASSIS,29368219,2018,"R$    18.000,00"
1,OSNY DAVID FRAGA C E VER EM,41598091,2019,"R$     9.960,00"
1,IRACEMA MIELE PROFA EMEB,35280148,2018,"R$    12.000,00"
1,EE PROFESSOR AGNELO CORREIA VIANA,31317357,2018,"R$    18.000,00"
1,ESC EST ENS FUN ARTHUR DAME,43019897,2019,"R$    12.000,00"
1,E M LUIZ GAMA BORGES,33050651,2018,"R$    15.000,00"
1,ESCOLA TECNICA ESTADUAL MARIA EMILIA CANTARELLI,26134213,2019,"R$    12.000,00"
1,EE - COLEGIO ESTADUAL PROFESSOR CARLOS ALBERTO CERQUEIRA,29336473,2019,"R$    18.000,00"
1,EE PROFESSORA AYNA TORRES,31023736,2019,"R$    15.000,00"
1,CELESTINO BOURROUL PROFESSOR,35038490,2019,"R$    12.000,00"
1,FRANCISCA HELENEIDE PEREIRA DA SILVA EMEI PROFESSORA,23259590,2018,"R$     9.960,00"
1,ESC EST ENS MED PROFESSORA HELENA CAMARA,43139612,2019,"R$    15.000,00"
1,EM PEDRO LIMA,21078351,2019,"R$    15.000,00"
1,CENTRO MUNICIPAL DE EDUCACAO INFANTIL PROFESSORA MARIA DE LOURDES VIEIRA,27036880,2019,"R$     9.960,00"
1,ESCOLA ESTADUAL PAULINA CAMARA,17010950,2019,"R$     9.960,00"
1,COLEGIO MUNICIPAL DE APLICACAO OCTAVIO MANGABEIRA FILHO,29353963,2019,"R$    18.000,00"
1,EMEF ANDRE AVELINO PIEDADE,15034950,2019,"R$    15.000,00"
1,TERRA DOS MONOLITOS EEF,23209917,2018,"R$    15.000,00"
1,EE - COLEGIO ESTADUAL MANOEL LEVI,29425328,2019,"R$    15.000,00"
1,GERALDO GOMES AZEVEDO DR EEB,23035927,2019,"R$    15.000,00"
1,ESCOLA PLINIO CARNEIRO,29145791,2019,"R$    12.000,00"
1,CENTRO DE ENSINO FORCA AEREA BRASILEIRA,21022488,2019,"R$    15.000,00"
1,EE FELICIO DOS SANTOS,31023981,2018,"R$    15.000,00"
1,ESCOLA MUNICIPAL PROFESSORA EUNICE FELIX SILVA,26183137,2019,"R$    12.000,00"
1,JARDIM VISTA LINDA ESCOLA MUNICIPAL,35407264,2019,"R$    12.000,00"
1,PEDRO BRASIL BANDECCHI PROF,35902871,2019,"R$    15.000,00"
1,ESC INDIGENA EST PARU DE LESTE,16004876,2019,"R$     9.960,00"
1,EEMTI MANUEL FERREIRA DA SILVA,23064510,2019,"R$    15.000,00"
1,DOMINGOS FAUSTINO SARMIENTO,35001582,2018,"R$    15.000,00"
1,ESC EST ENS MED CONEGO JOAO BATISTA SORG,43039251,2019,"R$    15.000,00"
1,COL ESTADUAL JULIO DE CASTILHOS,43105220,2019,"R$    18.000,00"
1,EEEF GUSTAVO CAPANEMA,25095005,2019,"R$    12.000,00"
1,COL EST MANOEL VICENTE DE SOUZA,17001005,2019,"R$    15.000,00"
1,ESCOLA MUNICIPAL PROFESSORA CONSUELO AMORA,23067462,2018,"R$    15.000,00"
1,URBANO ALVES DE SOUZA PEREIRA ENGENHEIRO,35014266,2019,"R$    12.000,00"
1,ESCOLA ESTADUAL OLIMPIA BITTENCOURT,28018826,2019,"R$    12.000,00"
1,ANNA CALVO DE GODOY PROFESSORA,35913996,2018,"R$    15.000,00"
1,ESC MUL DEUSDNEA MACEDO,29276721,2018,"R$    12.000,00"
1,BAIRRO AGUA BRANCA,35004118,2019,"R$    12.000,00"
1,EEEF SALOMAO JUSTINIANO DE MELGAR,11089806,2019,"R$     9.960,00"
1,EEEFM GERMANO GARCIA,15057224,2019,"R$    12.000,00"
1,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL PANTALEAO THOMAZ,43186564,2019,"R$    12.000,00"
1,EMEF GOVERNADOR CARLOS LINDEMBERG,32036345,2018,"R$    18.000,00"
1,EE SAO PEDRO,31069469,2019,"R$    12.000,00"
1,EE - COLEGIO ESTADUAL DUQUE DE CAXIAS,29336325,2019,"R$    15.000,00"
1,WOLNEY RADIGHIERI PROF,35026300,2019,"R$    12.000,00"
1,CAETANO MUNHOZ PREFEITO,35017620,2019,"R$    15.000,00"
1,EMEF PROFESSOR DOMINGOS DONATO SILVA,15168816,2018,"R$    12.000,00"
1,ARIOVALDO DA FONSECA PROF DR,35914368,2018,"R$    15.000,00"
1,CIEP 321 DOUTOR ULISSES GUIMARAES,33097283,2019,"R$    18.000,00"
1,ESCOLA MUNICIPAL SECRETARIO OLINDA DE ANDRADA,31123676,2019,"R$    12.000,00"
1,EE CONEGO JOSE EUGENIO DE FARIA,31054607,2019,"R$    12.000,00"
1,EE ASSIS DAS CHAGAS,31001708,2019,"R$    12.000,00"
1,ESC EST ENS FUN ANTONIO SOLDATELLI,43063047,2019,"R$     9.960,00"
1,CE SARGENTO ANTONIO ERNESTO,33058768,2019,"R$    15.000,00"
1,ESCOLA INDIGENA TREMEMBE DE PASSAGEM RASA,23215763,2019,"R$     9.960,00"
1,E M E F SAO SEBASTIAO,15141284,2018,"R$     9.960,00"
1,EE JOAO TEIXEIRA SIQUEIRA,31098981,2019,"R$    12.000,00"
1,EE FLORIANO WITT,31044008,2019,"R$     9.960,00"
1,MARIA AMALIA DE MAGALHAES TURNER PROFA,35012750,2019,"R$    12.000,00"
1,EEM MANOEL BARBOZA MACIEL,23545518,2019,"R$    12.000,00"
1,MARIO COVAS JUNIOR GOVERNADOR,35923485,2018,"R$    18.000,00"
1,EE PROFESSORA SILVIA MESQUITA,31171255,2018,"R$    12.000,00"
1,EE PROFESSOR JOSE JORIO,31044555,2019,"R$    12.000,00"
1,EM ODETE RODRIGUES FERREIRA,31236730,2019,"R$    12.000,00"
1,ESC INDIGENA EST LEIDE DOS SANTOS,16000340,2019,"R$     9.960,00"
1,CE NUTA BARTHLET JAMES,33054983,2019,"R$    15.000,00"
1,ESC EST ENS MED DR CARLOS MESKO,43037275,2019,"R$    12.000,00"
1,EEEP IRMA ANA ZELIA DA FONSECA,23238194,2019,"R$    15.000,00"
1,EE - ESCOLA PROFESSORA CANDOLINA - CLASSE VII - TEMPO INTEGRAL,29191106,2019,"R$    12.000,00"
1,EEEF MARCAL LIMA NETO,25037129,2019,"R$     9.960,00"
1,EE NOSSA SENHORA APARECIDA,31023124,2019,"R$     9.960,00"
1,EEM MARIA MARINA SOARES,23009748,2019,"R$    15.000,00"
1,EE CALIMERIA SILVEIRA,31279293,2019,"R$    12.000,00"
1,EMEF DEOLINDA AMORIM DE OLIVEIRA,32048882,2018,"R$    15.000,00"
1,PAULA GOMES C E EF M,41132203,2019,"R$    15.000,00"
1,CE BANANAL,33166382,2019,"R$     9.960,00"
1,EMEF VLADIMIR HERZOG,35091418,2018,"R$    15.000,00"
1,GERALDO COSTA,35012786,2019,"R$    12.000,00"
1,ESCOLA MUNICIPAL PROFESSORA SCHEILLA BARRETO SPINOLA COSTA,29456703,2018,"R$    12.000,00"
1,EE DOUTOR MAX MACHADO,31185191,2019,"R$    12.000,00"
1,CESEC MARIA VIEIRA BARBOSA,31002569,2019,"R$    18.000,00"
1,ESC EST ENS FUN DR PEDRO ALEXANDRINO DE BORBA,43114784,2018,"R$    12.000,00"
1,CE EMBAIXADOR DIAS CARNEIRO,33077452,2019,"R$    12.000,00"
1,ESCOLA EVANGELICA DANIEL BERG,17046351,2019,"R$    12.000,00"
1,CEF 410 NORTE,53001729,2018,"R$    12.000,00"
1,EMEF BEIJAMIM MENDES DE SOUZA,32015402,2019,"R$    12.000,00"
1,EE JOAO DO VALE,33059411,2019,"R$    12.000,00"
1,CIEP 131 PROFESSORA ARMANDA ALVARO ALBERTO,33048320,2019,"R$    15.000,00"
1,CENTRO DE ENSINO DESEMBARGADOR SARNEY,21022461,2019,"R$    15.000,00"
1,ANTONIA NEDINA ONOFRE DE PAIVA - EEEP,23244704,2019,"R$    12.000,00"
1,EE JOSE LUIS DE CARVALHO,31010073,2019,"R$    15.000,00"
1,ESC EST ENS FUN PIRATINI,43025803,2019,"R$     9.960,00"
1,COL ESTADUAL CONEGO SCHERER,43070230,2018,"R$    15.000,00"
1,EEEFM JOSE AMERICO DE ALMEIDA,25022652,2019,"R$    12.000,00"
1,CIEP 307 DJANIRA,33102520,2019,"R$    12.000,00"
1,JOAQUIM FRANCO DE ALMEIDA CORONEL,35013699,2019,"R$    12.000,00"
1,MANOEL DA COSTA NEVES PROFESSOR,35021155,2019,"R$    15.000,00"
1,ESCOLA ESTADUAL CORONEL CRUZ,13035274,2018,"R$    12.000,00"
1,EEEF WELLINGTON FERREIRA BORGES,32033702,2019,"R$     9.960,00"
1,EE VICTOR GONCALVES DE SOUZA,31033880,2019,"R$    15.000,00"
1,EE - COLEGIO ESTADUAL ANTONIO GERALDO,29000840,2019,"R$    18.000,00"
1,CEJA LUIS CARLOS BOA VISTA R MONTEIRO,22029435,2019,"R$    18.000,00"
1,U E JOAQUIM PARENTE,22062661,2019,"R$    15.000,00"
1,CE PROFESSOR TEOFILO MOREIRA DA COSTA,33125805,2019,"R$    12.000,00"
1,EE - COLEGIO EST PRESIDENTE MEDICI,29004403,2019,"R$    12.000,00"
1,EEEF DANTE MICHELINI,32039697,2019,"R$    12.000,00"
1,EE DOUTOR SERGIO ULHOA,31108961,2019,"R$    15.000,00"
1,EE ALBERTO VICENTE PEREIRA,31184586,2019,"R$    18.000,00"
1,EE - COLEGIO ESTADUAL JURACY MAGALHAES JUNIOR-DISTRITO DE CACHA PREGOS,29202493,2019,"R$    12.000,00"
1,ADELINO JOSE DA SILVA D AZEVEDO PROF,35003232,2019,"R$    15.000,00"
1,EE DOM HELVECIO,31191027,2019,"R$    15.000,00"
1,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL VEREADOR JOAO VIANINHA,28023714,2018,"R$     9.960,00"
1,HERMINIO BARBOSA E SILVA EEF,23111917,2018,"R$     9.960,00"
1,ERMELINO DE LEAO C E EF M,41129164,2019,"R$    12.000,00"
1,EC 316 SUL,53001672,2019,"R$    12.000,00"
1,ESC EST ENS FUN NOSSA SENHORA APARECIDA,43114806,2019,"R$     9.960,00"
1,EE - COLEGIO ESTADUAL JUVENCIO AMARAL,29269806,2019,"R$    15.000,00"
1,EE PROFESSORA ADELINA DA CONCEICAO MENDES,31102784,2019,"R$    12.000,00"
1,EEFM PROFESSORA ROSA MARTINS CAMELO MELO,23249900,2019,"R$    12.000,00"
1,ESCOLA MUNICIPAL ELPIDIO VIRGINIO CHAVES,24066834,2019,"R$     9.960,00"
1,CIEP 324 MAHATMA GANDHI,33058237,2019,"R$    15.000,00"
1,LUCIMARA PAZIANOTO PROFA EMEF,35245318,2018,"R$    12.000,00"
1,UI MUL HELIO DE SOUSA QUEIROZ,21159637,2019,"R$    12.000,00"
1,ESC MUL MIGUEL PEREIRA SANTOS,29251729,2019,"R$     9.960,00"
1,EEEFM SEVERINA DE HOLANDA CAVALCANTI,25089560,2019,"R$    12.000,00"
1,ECITE DOUTOR TRAJANO NOBREGA,25058304,2019,"R$    18.000,00"
1,EE - COLEGIO ESTADUAL DEPUTADO LUIS EDUARDO MAGALHAES,29395712,2019,"R$    15.000,00"
1,EE - COLEGIO ESTADUAL CORONEL HORACIO DE MATOS,29218489,2019,"R$    15.000,00"
1,CE CORONEL JOAO BATISTA DE PAULA BARROSO,33008396,2019,"R$    18.000,00"
1,CENTRO DE EDUC PROF DE SANTANA PROF MARIA SALOME GOMES SARES,16037006,2019,"R$    15.000,00"
1,HONORIO HEINRICH BERNARD NACKE MONSENHOR,35019525,2019,"R$    15.000,00"
1,EE CONSELHEIRO AFONSO PENA,31318531,2019,"R$    15.000,00"
1,EE JOAQUIM NABUCO,31033201,2019,"R$    18.000,00"
1,ESC EST ENS FUN DINAH NERI PEREIRA,43029086,2019,"R$     9.960,00"
1,LEOPOLDO JOSE DE SANT ANNA PROFESSOR,35012348,2019,"R$    18.000,00"
1,JANIO QUADROS GOVERNADOR,35021659,2019,"R$     9.960,00"
1,EE - CENTRO NOTURNO DE EDUCACAO DA BAHIA-CENEB JUNOT SILVEIRA,29459583,2019,"R$    12.000,00"
1,EE FIDELCINO VIANA,31025062,2019,"R$     9.960,00"
1,ESC EST ENS FUN PADRE RUI LORENZI,43061770,2019,"R$    12.000,00"
2,COLEGIO ESTADUAL ROBERTO CIVITA,52101118,2019,"R$    18.000,00"
1,EE CORONEL LINDOLFO RODRIGUES CUNHA,31166855,2019,"R$     9.960,00"
1,MARIA INEZ BRANDOLEZE CHESSA PROFA EM,35212453,2018,"R$    12.000,00"
1,RAIMUNDO SERAFIM DE LIMA INSPETOR,35461295,2018,"R$    18.000,00"
1,ESC EST ENS FUN JULIO DE CASTILHOS,43153593,2019,"R$     9.960,00"
1,E M E I CRECHE PEQUENO HEROI,15077039,2019,"R$    12.000,00"
1,ESCOLA ESTADUAL INDIGENA TORO HACRO,17028507,2019,"R$    12.000,00"
1,JOSE BENEDITO FERREIRA PROFESSOR,35901842,2019,"R$    15.000,00"
1,ESCOLA ESTADUAL MESTRE OTILIO,13027654,2019,"R$     9.960,00"
1,CENTRO MUNICIPAL DE EDUCACAO INFANTIL ARLETE MAGALHAES,29411432,2019,"R$     9.960,00"
1,ESCOLA ESTADUAL INDIGENA SIMINIYO,14001810,2019,"R$     9.960,00"
1,EEEF CLOVIS PEDROSA,25053159,2019,"R$     9.960,00"
1,CIEP 226 PORTO DA ESTRELA,33048312,2019,"R$    12.000,00"
1,EEEFM MONS JOSE PAULINO,25054783,2019,"R$    15.000,00"
1,E E M HELIO CRUZ DE OLIVEIRA,33034460,2019,"R$     9.960,00"
1,CE ALMIRANTE RODRIGUES SILVA,33035628,2019,"R$     9.960,00"
1,CIEP 239 PROFESSORA ELZA VIANNA FIALHO,33090688,2019,"R$    15.000,00"
1,JOSE TALARICO,35002677,2019,"R$    18.000,00"
1,CIEP 140 MARIO CESAR GOMES DA SILVA,33043515,2019,"R$    12.000,00"
1,COLEGIO ESTADUAL PROFESSORA MARIA DA GLORIA COSTA,28008243,2019,"R$     9.960,00"
1,ESC EST ENS MED ROQUE GONZALES,43107184,2019,"R$    15.000,00"
1,EE REVERENDO CICERO SIQUEIRA,31075728,2019,"R$    15.000,00"
1,ANTONIO CANDIDO DE MELLO E SOUZA,35924805,2019,"R$    15.000,00"
1,EE EURIPEDES PRAZERES,31174157,2019,"R$    12.000,00"
1,1026029 ESCOLA MUNICIPAL PROFESSOR ARI MARQUES PONTES,33176116,2019,"R$    18.000,00"
1,ESCOLA MUNICIPAL MONICA DE CASTRO CARNEIRO,52036480,2019,"R$    12.000,00"
1,EEMTI JOAO NOGUEIRA JUCA,23252294,2019,"R$    15.000,00"
1,0430502 CIEP ELIS REGINA,33068739,2019,"R$    12.000,00"
1,ESC TECNICA EST BERNARDO VIEIRA DE MELLO,43060170,2019,"R$    15.000,00"
1,ESCOLA ESTADUAL ALCIDES RUFO,17030838,2019,"R$     9.960,00"
1,EE PROFESSOR CANDIDO GOMES,31128244,2019,"R$    18.000,00"
1,EE AUGUSTO MARTINS FERREIRA,31062812,2019,"R$    12.000,00"
1,CIEP 466 NINA ARUEIRA,33093946,2019,"R$    12.000,00"
1,RECANTO DOS PASSAROS,35577145,2019,"R$    15.000,00"
1,EE PADRE ALVARO CORREA BORGES,31129941,2019,"R$    12.000,00"
1,COSME DE FARIA MAJOR,35037096,2019,"R$    18.000,00"
1,RUI BARBOSA C E C EF M,41013999,2019,"R$     9.960,00"
1,EEEFM ANTONIO CAMELO,25102519,2019,"R$    15.000,00"
1,COL ESTADUAL PROF VICTOR L BECKER,43174426,2019,"R$    12.000,00"
1,EEEF D AMARO BELTRAO,25069721,2019,"R$    12.000,00"
1,EMEF DR EDGARD SEARGER,25091093,2019,"R$    12.000,00"
1,ESCOLA MUNICIPAL LUZINEIDE DOS SANTOS SEIXAS,29287090,2018,"R$     9.960,00"
1,BAIRRO SAO MIGUEL,35920435,2019,"R$     9.960,00"
1,GRUPO ESCOLAR BARRA AZUL,26083388,2018,"R$    12.000,00"
1,NUCL E EJA E CP FELIPE ROBERTO SEHN,43204503,2019,"R$    12.000,00"
1,FRANCISCO MESZNER E M CEI PE EF,41129482,2019,"R$    12.000,00"
1,ESCOLA ESTADUAL NOSSA SENHORA DA PENHA,26165783,2019,"R$    12.000,00"
1,EE ARCENIO ROJAS,50015486,2019,"R$    15.000,00"
1,UI TANCREDO DE ALMEIDA NEVES,21142068,2018,"R$    12.000,00"
1,EEM VALMIR OMARQUES NUNES,42152631,2019,"R$    12.000,00"
1,EE JOSE LEANDRO,31106721,2019,"R$    15.000,00"
1,FREDERICO VERGUEIRO STEIDEL,35002094,2019,"R$    12.000,00"
1,ESCOLA MUNICIPAL MARCUS ANTONIO SALERNO,52097757,2018,"R$    15.000,00"
1,EE - COLEGIO ESTADUAL ROMULO GALVAO,29069106,2019,"R$    15.000,00"
1,CE WALTER ORLANDINE,33091200,2019,"R$    18.000,00"
1,UEI BACURI,15543358,2018,"R$     9.960,00"
1,EEMTI TABELIAO JOSE RIBEIRO GUIMARAES,23045493,2019,"R$    15.000,00"
1,ESC AFRANIO PEIXOTO,29210143,2019,"R$     9.960,00"
1,ESC EST ENS MED RACHEL CALLIARI GRAZZIOTIN,43185673,2019,"R$    12.000,00"
1,EEEP MARIA ALTAIR AMERICO SABOIA,23246740,2019,"R$    12.000,00"
1,CENTRO DE ENSINO TRAVASSOS FURTADO,21081654,2019,"R$    15.000,00"
1,ESC MARIA DE LOURDES SANTOS CATAO,12006084,2019,"R$    15.000,00"
1,EE JOSE DOS REIS PONTES,35905495,2019,"R$     9.960,00"
1,EE - COLEGIO ESTADUAL ARMANDO RIBEIRO CARNEIRO,29318661,2019,"R$    15.000,00"
1,JOSE W DIAS E M PROF CEI EF,41130324,2019,"R$    12.000,00"
1,E M JOSE ANASTACIO RODRIGUES,33062021,2018,"R$     9.960,00"
1,INDIA VANUIRE,35421868,2019,"R$     9.960,00"
1,EEM JULIA CATUNDA,23032731,2018,"R$    12.000,00"
1,VEREADORA EDIMAR MARTINS DA CUNHA EEM,23246642,2019,"R$     9.960,00"
1,COLEGIO TIRADENTES DA PMMG - CTPM - UNIDADE CANDIDO MARTINS DE OLIVEIRA,31369985,2019,"R$    12.000,00"
1,KO HOMU C E I EI EF M,41557891,2019,"R$     9.960,00"
1,JOEL MIRANDA CAPITAO,35025012,2019,"R$    15.000,00"
1,ESC EST ENS FUN TUIUTI,43049087,2019,"R$     9.960,00"
1,E M JARDIM MONTEVIDEO,33059780,2019,"R$     9.960,00"
1,EE DOUTOR POMPILIO GUIMARAES,31098337,2019,"R$     9.960,00"
1,EE - COLEGIO ESTADUAL ZILMA GOMES PARENTE DE BARROS,29185319,2019,"R$    15.000,00"
1,U E SAO JOSE,22011170,2019,"R$    15.000,00"
1,EE RODOLFO ALMEIDA,31115240,2019,"R$    18.000,00"
1,SERGIO LECA TEIXEIRA PROF,35914307,2019,"R$    15.000,00"
1,EE HERMENEGILDO CHAVES,31000299,2019,"R$    12.000,00"
1,JOAO BATISTA BERBET,35032451,2019,"R$     9.960,00"
1,COLEGIO ESTADUAL COMPLEXO N 10,52076008,2019,"R$    12.000,00"
1,EE DEPUTADO ILACIR PEREIRA LIMA,31000493,2019,"R$    18.000,00"
1,HELIO LUIZ DOBROCHINSKI PROF,35046536,2019,"R$    12.000,00"
1,ESCOLA ESTADUAL DEODORO DA FONSECA,27039412,2019,"R$    15.000,00"
1,EE JOSE GONCALVES DE SOUZA,31045471,2019,"R$    15.000,00"
1,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR MANOEL EDMUNDO,26084791,2019,"R$    12.000,00"
1,ESC GETULIO VARGAS,29210259,2018,"R$    12.000,00"
1,ESC EST ENS MED DE ITAARA,43211739,2019,"R$     9.960,00"
1,PEDRO MORCELI,35904806,2019,"R$    15.000,00"
1,EEEFM CEL SERVELIANO DE FARIAS CASTRO,25054490,2019,"R$    12.000,00"
1,JOAO DOMINGOS MADEIRA PROFESSOR,35043552,2018,"R$    15.000,00"
1,JESUS JOSE ATTAB PROFESSOR,35920997,2019,"R$    18.000,00"
1,ESCOLA ESTADUAL ANA MACEDO MAIA,17024862,2019,"R$    12.000,00"
1,EE - COLEGIO ESTADUAL ANTONIO BAHIA,29138043,2019,"R$    15.000,00"
1,EEB CRISTO REI,42061113,2019,"R$     9.960,00"
1,CE PROFESSORA ANTONIETA PALMEIRA,33089469,2019,"R$    15.000,00"
1,LEA SILVA MORAES PROFA,35030557,2019,"R$    12.000,00"
1,ESC MUL 7 DE SETEMBRO,24019712,2018,"R$    15.000,00"
1,EE PROFESSORA NITA NASSAU,31080446,2019,"R$    12.000,00"
1,EMEF PRESIDENTE COSTA E SILVA,43151671,2018,"R$    12.000,00"
1,ESC EST ENS FUN ADILIO DARONCHI,43089755,2019,"R$     9.960,00"
1,CENTRO DE ENSINO SOUSANDRADE,21017042,2019,"R$     9.960,00"
1,CEJA OTACILIA RAMOS,22107055,2019,"R$    12.000,00"
1,EEEP JOAQUIM NOGUEIRA,23072067,2019,"R$    15.000,00"
1,EE EDUARDO MILTON DA SILVA,31147541,2018,"R$    18.000,00"
1,EEEP MONSENHOR LUIS XIMENES FREIRE,23032863,2019,"R$    15.000,00"
1,CENTRO DE ENSINO PROFESSOR BARJONAS LOBAO,21011125,2018,"R$    18.000,00"
1,ESCOLA ESTADUAL UMBELINA BRAZ GOMIDES,52019675,2019,"R$     9.960,00"
1,EEEF JOSE ELIAS EMIN,15060608,2019,"R$    15.000,00"
1,EE JALCIRA SANTOS VALADAO,31115266,2019,"R$    15.000,00"
1,EE PADRE ANTONIO CORREA,31182320,2019,"R$    15.000,00"
1,ESCOLA DE REFERENCIA EM ENSINO MEDIO TITO PEREIRA DE OLIVEIRA,26108038,2019,"R$    12.000,00"
1,CE PROFESSORA JUREMA PECANHA GIRAUD,33082359,2019,"R$    12.000,00"
1,AFRANIO DE OLIVEIRA,35907194,2019,"R$    18.000,00"
1,ESC EST NORMAL JOSE BONIFACIO,43056830,2019,"R$    18.000,00"
1,UNID ESC JOAO ANTONIO DE MIRANDA,22011021,2018,"R$    12.000,00"
1,VICTORIO NAPOLEAO OLIANI PROFESSOR,35909048,2019,"R$    15.000,00"
1,ESC EST ENS MED FREI PLACIDO,43019030,2019,"R$    15.000,00"
1,ESC EST TECNICA CELESTE GOBBATO,43095810,2019,"R$    12.000,00"
1,EE - ESCOLA ESTADUAL SEVERINO VIEIRA - TEMPO INTEGRAL,29374677,2019,"R$    12.000,00"
1,EE - COLEGIO ESTADUAL DO BASILIO,29302170,2019,"R$    12.000,00"
1,DELCIO DE SOUZA CUNHA PROFESSOR,35904697,2019,"R$    15.000,00"
1,EE ANTONIO ESTEVES DOS ANJOS,31063428,2019,"R$    15.000,00"
1,EE DEPUTADO CASTRO PIRES,31147168,2019,"R$    12.000,00"
1,ESCOLA ESTADUAL DR PAULO DE CASTRO SARMENTO,27024067,2019,"R$    12.000,00"
1,EEM PROFESSORA THEOLINA DE MURYLLO ZACAS,23545453,2019,"R$    12.000,00"
1,EE JOAQUIM ALVES DE CARVALHO,31330566,2019,"R$     9.960,00"
1,JOSE DE SOUZA DR,35044490,2019,"R$     9.960,00"
1,U E PROF PEDRO SOARES,22137211,2019,"R$     9.960,00"
1,ESCOLA ESTADUAL PROFESSOR AFRANIO LAGES,27034887,2019,"R$    12.000,00"
1,EE ISOLINA FRANCA SOARES TORRES,31166651,2019,"R$    12.000,00"
1,ESC EST ENS MED DARTAGNAN TUBINO,43111491,2018,"R$    15.000,00"
1,CE HONORIO LIMA,33036713,2019,"R$    15.000,00"
1,EE LAMARTINE DE FREITAS,31193453,2019,"R$    18.000,00"
1,EE IZABEL CAMPOS MARTINS,31245836,2019,"R$    12.000,00"
1,CEP - ESC TECNICA DE CEILANDIA,53007603,2019,"R$    18.000,00"
1,EE DE GIRU,31185043,2019,"R$    12.000,00"
1,EE CONCEICAO MARTINS DE JESUS,31010219,2019,"R$    15.000,00"
1,EE ARTHUR ANTONIO FERNANDES,31146676,2019,"R$    12.000,00"
1,BENEDITO DOS SANTOS GUERREIRO,35901027,2018,"R$    15.000,00"
1,EE - COLEGIO ESTADUAL DE AGUADA NOVA - DISTRITO DE AGUADA NOVA,29536200,2019,"R$    12.000,00"
1,CENTRO DE ENSINO PAULO FREIRE - ANEXO I - BURITIRANA,21285608,2019,"R$     9.960,00"
1,ESC EST ENS FUN NOSSA SENHORA DAS GRACAS,43024165,2019,"R$     9.960,00"
1,EE PROFESSORA DIVA MEDEIROS,31079685,2019,"R$    12.000,00"
1,VALMAR LOURENCO SANTIAGO PROFESSOR,35020874,2019,"R$    15.000,00"
1,CE OSWALDO CRUZ,33053189,2019,"R$    12.000,00"
1,EE MARIA ANDRADE RESENDE,31253413,2019,"R$    15.000,00"
1,CARMELINA BARBOSA PROFA ETEC,35031215,2019,"R$    15.000,00"
1,EE - COLEGIO ESTADUAL ALTAIR ALMEIDA MEIRA,29466008,2019,"R$    12.000,00"
1,EE SERGIO DE FREITAS PACHECO,31196398,2019,"R$    15.000,00"
1,ANTONIO VICENTE DA SILVA BUENO EMEIEF,35564242,2018,"R$    12.000,00"
1,EE DOUTOR JOSE MARQUES DE OLIVEIRA,31056383,2018,"R$    18.000,00"
1,ESC MUL 21 DE ABRIL,17002974,2019,"R$    12.000,00"
1,ESCOLA ESTADUAL TANCREDO DE ALMEIDA NEVES,13021362,2019,"R$    12.000,00"
1,EC 42 DE TAGUATINGA,53004248,2019,"R$    15.000,00"
1,ZELIA DE LOURDES ZACCARELLI LOPES PROFESSORA,35027182,2019,"R$    12.000,00"
1,FERRUCIO CHIARATTI,35905847,2019,"R$    18.000,00"
1,PORFIRIO DE ALCANTARA PIMENTEL CAPITAO,35027561,2018,"R$    15.000,00"
1,ZUMBI DOS PALMARES C E C EF M,41597940,2019,"R$     9.960,00"
1,ESCOLA MUL DR FRANCISCO SIMOES DE LIMA,26173735,2018,"R$    15.000,00"
1,EEMTI PROFESSORA ESTEFANIA MATOS,23041889,2019,"R$    15.000,00"
1,EE - COLEGIO ESTADUAL RUBEN DARIO,29182735,2019,"R$    18.000,00"
1,CE CAETANO DE OLIVEIRA,33166412,2019,"R$     9.960,00"
1,U E NORMAL OFICIAL DE PICOS,22081291,2019,"R$    12.000,00"
1,EE - COLEGIO ESTADUAL DOUTOR JAIRO AZZI,29443296,2019,"R$    12.000,00"
1,ESCOLA MUNICIPAL DONA MARIA BRAGA,13072978,2018,"R$    12.000,00"
1,EE CARLOS VERSIANI,31081523,2019,"R$    15.000,00"
1,LUIZ MENEZES PROF,35037175,2018,"R$    12.000,00"
1,EE SAO JOSE,31182079,2019,"R$    15.000,00"
